data,codiEstacio,codiVariable,valor
2016-03-06,XR,1600,0.0
2016-03-06,XK,1600,18.0
2016-03-06,XH,1600,0.0
2016-03-06,X5,1600,0.0
2016-03-06,VS,1600,1035.2708333333333
2016-03-06,DP,1600,0.0
2016-03-06,DG,1600,99.16666666666669
2016-03-06,CU,1600,0.0
2016-03-05,ZC,1600,121.60416666666666
2016-03-05,ZB,1600,136.0
2016-03-05,Z9,1600,492.2916666666666
2016-03-05,Z8,1600,129.52083333333331
2016-03-05,Z7,1600,39.333333333333336
2016-03-05,Z6,1600,1371.1875
2016-03-05,Z5,1600,1341.3541666666663
2016-03-05,Z3,1600,31.229166666666668
2016-03-05,Z2,1600,477.4375
2016-03-05,Z1,1600,1481.7291666666663
2016-03-05,XR,1600,0.0
2016-03-05,XK,1600,21.25
2016-03-05,XH,1600,0.0
2016-03-05,X5,1600,0.0
2016-03-05,VS,1600,1037.1666666666663
2016-03-05,DP,1600,0.0
2016-03-05,DG,1600,81.91666666666667
2016-03-05,CU,1600,3.375
2016-03-04,ZC,1600,123.5
2016-03-04,ZB,1600,130.91666666666666
2016-03-04,Z9,1600,480.8125
2016-03-04,Z8,1600,123.08333333333331
2016-03-04,Z7,1600,42.0
2016-03-04,Z6,1600,1317.0208333333333
2016-03-04,Z5,1600,1298.8333333333333
2016-03-04,Z3,1600,33.16666666666667
2016-03-04,Z2,1600,436.7916666666666
2016-03-04,Z1,1600,1448.8958333333333
2016-03-04,XR,1600,0.0
2016-03-04,XK,1600,49.8125
2016-03-04,XH,1600,0.0
2016-03-04,X5,1600,0.0
2016-03-04,VS,1600,882.8333333333333
2016-03-04,DP,1600,0.0
2016-03-04,DG,1600,73.25
2016-03-04,CU,1600,0.6875
2016-03-03,ZC,1600,128.6875
2016-03-03,ZB,1600,133.58333333333331
2016-03-03,Z9,1600,484.375
2016-03-03,Z8,1600,130.10416666666666
2016-03-03,Z7,1600,30.3125
2016-03-03,Z6,1600,1283.8125
2016-03-03,Z5,1600,1180.4166666666663
2016-03-03,Z3,1600,47.6875
2016-03-03,Z2,1600,427.52083333333337
2016-03-03,Z1,1600,1316.6875
2016-03-03,XR,1600,0.0
2016-03-03,XK,1600,65.10416666666666
2016-03-03,XH,1600,0.0
2016-03-03,X5,1600,0.0
2016-03-03,VS,1600,855.0
2016-03-03,DP,1600,0.0
2016-03-03,DG,1600,82.47916666666667
2016-03-03,CU,1600,0.0
2016-03-02,ZC,1600,143.5625
2016-03-02,ZB,1600,131.97916666666666
2016-03-02,Z9,1600,492.7291666666666
2016-03-02,Z8,1600,139.72916666666666
2016-03-02,Z7,1600,50.333333333333336
2016-03-02,Z6,1600,1231.5625
2016-03-02,Z5,1600,998.25
2016-03-02,Z3,1600,73.64583333333333
2016-03-02,Z2,1600,432.4375
2016-03-02,Z1,1600,1233.0416666666663
2016-03-02,XR,1600,0.0
2016-03-02,XK,1600,101.97916666666666
2016-03-02,XH,1600,0.0
2016-03-02,X5,1600,17.604166666666668
2016-03-02,VS,1600,868.9166666666667
2016-03-02,DP,1600,0.0
2016-03-02,DG,1600,100.25
2016-03-02,CU,1600,0.0
2016-03-01,ZC,1600,164.39583333333331
2016-03-01,ZB,1600,139.5625
2016-03-01,Z9,1600,506.5625
2016-03-01,Z8,1600,145.25
2016-03-01,Z7,1600,62.3125
2016-03-01,Z6,1600,1234.9375
2016-03-01,Z5,1600,1021.4375
2016-03-01,Z3,1600,88.79166666666667
2016-03-01,Z2,1600,434.0
2016-03-01,Z1,1600,1276.1666666666663
2016-03-01,XR,1600,0.0
2016-03-01,XK,1600,146.22916666666666
2016-03-01,XH,1600,0.0
2016-03-01,X5,1600,68.4375
2016-03-01,VS,1600,889.3333333333333
2016-03-01,DP,1600,0.0
2016-03-01,DG,1600,141.20833333333331
2016-03-01,CU,1600,0.0
2016-02-29,ZC,1600,264.3125
2016-02-29,ZB,1600,148.77083333333331
2016-02-29,Z9,1600,538.1875
2016-02-29,Z8,1600,161.5625
2016-02-29,Z7,1600,87.22916666666667
2016-02-29,Z6,1600,1285.6875
2016-02-29,Z5,1600,1091.7916666666663
2016-02-29,Z3,1600,104.6875
2016-02-29,Z2,1600,502.02083333333337
2016-02-29,Z1,1600,1300.7291666666663
2016-02-29,XR,1600,43.3125
2016-02-29,XK,1600,188.9375
2016-02-29,XH,1600,0.0
2016-02-29,X5,1600,118.20833333333331
2016-02-29,VS,1600,972.3125
2016-02-29,DP,1600,0.0
2016-02-29,DG,1600,248.3333333333333
2016-02-29,CU,1600,0.0
2016-02-28,ZC,1600,445.6666666666666
2016-02-28,ZB,1600,182.60416666666663
2016-02-28,Z9,1600,520.1041666666666
2016-02-28,Z8,1600,166.9375
2016-02-28,Z7,1600,232.75
2016-02-28,Z6,1600,1252.5416666666663
2016-02-28,Z5,1600,1132.2708333333333
2016-02-28,Z3,1600,171.39583333333331
2016-02-28,Z2,1600,595.8958333333334
2016-02-28,Z1,1600,1302.25
2016-02-28,XR,1600,123.66666666666666
2016-02-28,XK,1600,198.10416666666663
2016-02-28,XH,1600,0.0
2016-02-28,X5,1600,211.29166666666663
2016-02-28,VS,1600,1143.6875
2016-02-28,DP,1600,2.0
2016-02-28,DG,1600,391.20833333333337
2016-02-28,CU,1600,0.0
2016-02-27,ZC,1600,100.625
2016-02-27,ZB,1600,193.875
2016-02-27,Z9,1600,404.27083333333337
2016-02-27,Z8,1600,148.83333333333331
2016-02-27,Z7,1600,224.85416666666663
2016-02-27,Z6,1600,1137.7291666666663
2016-02-27,Z5,1600,1155.5833333333333
2016-02-27,Z3,1600,105.0
2016-02-27,Z2,1600,621.0416666666666
2016-02-27,Z1,1600,1253.5208333333333
2016-02-27,XR,1600,112.64583333333331
2016-02-27,XK,1600,76.22916666666667
2016-02-27,XH,1600,0.0
2016-02-27,X5,1600,110.60416666666666
2016-02-27,VS,1600,1142.6458333333333
2016-02-27,DP,1600,0.0
2016-02-27,DG,1600,120.58333333333331
2016-02-27,CU,1600,7.895833333333333
2016-02-26,ZC,1600,0.0
2016-02-26,ZB,1600,168.29166666666666
2016-02-26,Z9,1600,175.20833333333331
2016-02-26,Z8,1600,73.35416666666667
2016-02-26,Z7,1600,89.6875
2016-02-26,Z6,1600,1063.3541666666663
2016-02-26,Z5,1600,1103.375
2016-02-26,Z3,1600,0.0
2016-02-26,Z2,1600,525.0208333333334
2016-02-26,Z1,1600,1019.1041666666666
2016-02-26,XR,1600,0.0
2016-02-26,XK,1600,0.0
2016-02-26,XH,1600,0.0
2016-02-26,X5,1600,0.0
2016-02-26,VS,1600,917.2291666666669
2016-02-26,DP,1600,0.0
2016-02-26,DG,1600,0.0
2016-02-26,CU,1600,0.0
2016-02-25,ZC,1600,0.0
2016-02-25,ZB,1600,166.27083333333331
2016-02-25,Z9,1600,171.97916666666666
2016-02-25,Z8,1600,76.66666666666667
2016-02-25,Z7,1600,99.95833333333331
2016-02-25,Z6,1600,1063.0208333333333
2016-02-25,Z5,1600,1080.9583333333333
2016-02-25,Z3,1600,0.0
2016-02-25,Z2,1600,527.75
2016-02-25,Z1,1600,994.9375
2016-02-25,XR,1600,0.0
2016-02-25,XK,1600,0.0
2016-02-25,XH,1600,0.0
2016-02-25,X5,1600,0.0
2016-02-25,VS,1600,890.7291666666667
2016-02-25,DP,1600,0.0
2016-02-25,DG,1600,0.0
2016-02-25,CU,1600,0.0
2016-02-24,ZC,1600,0.0
2016-02-24,ZB,1600,163.85416666666666
2016-02-24,Z9,1600,172.77083333333331
2016-02-24,Z8,1600,78.0625
2016-02-24,Z7,1600,102.0
2016-02-24,Z6,1600,1017.9583333333331
2016-02-24,Z5,1600,1021.375
2016-02-24,Z3,1600,21.625
2016-02-24,Z2,1600,528.1458333333334
2016-02-24,Z1,1600,957.5416666666669
2016-02-24,XR,1600,0.0
2016-02-24,XK,1600,0.0
2016-02-24,XH,1600,0.0
2016-02-24,X5,1600,0.0
2016-02-24,VS,1600,893.1875
2016-02-24,DP,1600,0.0
2016-02-24,DG,1600,0.0
2016-02-24,CU,1600,0.0
2016-02-23,ZC,1600,2.708333333333333
2016-02-23,ZB,1600,166.70833333333331
2016-02-23,Z9,1600,178.58333333333331
2016-02-23,Z8,1600,88.72916666666667
2016-02-23,Z7,1600,118.79166666666666
2016-02-23,Z6,1600,1042.75
2016-02-23,Z5,1600,1049.5625
2016-02-23,Z3,1600,43.54166666666666
2016-02-23,Z2,1600,531.9583333333334
2016-02-23,Z1,1600,972.875
2016-02-23,XR,1600,0.0
2016-02-23,XK,1600,0.0
2016-02-23,XH,1600,0.0
2016-02-23,X5,1600,0.0
2016-02-23,VS,1600,913.0625
2016-02-23,DP,1600,0.0
2016-02-23,DG,1600,0.0
2016-02-23,CU,1600,0.0
2016-02-22,ZC,1600,7.875
2016-02-22,ZB,1600,163.52083333333331
2016-02-22,Z9,1600,194.60416666666663
2016-02-22,Z8,1600,94.125
2016-02-22,Z7,1600,94.89583333333331
2016-02-22,Z6,1600,1035.5416666666663
2016-02-22,Z5,1600,1060.0416666666663
2016-02-22,Z3,1600,45.35416666666666
2016-02-22,Z2,1600,509.58333333333337
2016-02-22,Z1,1600,972.6458333333331
2016-02-22,XR,1600,0.0
2016-02-22,XK,1600,0.0
2016-02-22,XH,1600,0.0
2016-02-22,X5,1600,0.0
2016-02-22,VS,1600,906.9375
2016-02-22,DP,1600,0.0
2016-02-22,DG,1600,0.0
2016-02-22,CU,1600,0.0
2016-02-21,ZC,1600,0.0
2016-02-21,ZB,1600,152.41666666666666
2016-02-21,Z9,1600,205.5
2016-02-21,Z8,1600,89.97916666666667
2016-02-21,Z7,1600,24.25
2016-02-21,Z6,1600,1016.5416666666666
2016-02-21,Z5,1600,1044.6666666666663
2016-02-21,Z3,1600,61.41666666666666
2016-02-21,Z2,1600,453.125
2016-02-21,Z1,1600,954.1875
2016-02-21,XR,1600,0.0
2016-02-21,XK,1600,0.0
2016-02-21,XH,1600,0.0
2016-02-21,X5,1600,0.0
2016-02-21,VS,1600,868.5625
2016-02-21,DP,1600,0.0
2016-02-21,DG,1600,13.5
2016-02-21,CU,1600,0.0
2016-02-20,ZC,1600,4.583333333333333
2016-02-20,ZB,1600,153.58333333333331
2016-02-20,Z9,1600,206.2708333333333
2016-02-20,Z8,1600,106.0
2016-02-20,Z7,1600,26.041666666666668
2016-02-20,Z6,1600,1054.6041666666663
2016-02-20,Z5,1600,1064.875
2016-02-20,Z3,1600,79.75
2016-02-20,Z2,1600,456.0
2016-02-20,Z1,1600,984.5416666666669
2016-02-20,XR,1600,0.0
2016-02-20,XK,1600,8.145833333333332
2016-02-20,XH,1600,0.0
2016-02-20,X5,1600,0.0
2016-02-20,VS,1600,877.0833333333333
2016-02-20,DP,1600,0.0
2016-02-20,DG,1600,34.39583333333333
2016-02-20,CU,1600,0.0
2016-02-19,ZC,1600,10.729166666666668
2016-02-19,ZB,1600,155.64583333333331
2016-02-19,Z9,1600,207.0
2016-02-19,Z8,1600,109.33333333333331
2016-02-19,Z7,1600,32.20833333333333
2016-02-19,Z6,1600,1078.2291666666663
2016-02-19,Z5,1600,1078.2916666666663
2016-02-19,Z3,1600,84.3125
2016-02-19,Z2,1600,457.0
2016-02-19,Z1,1600,1004.8541666666666
2016-02-19,XR,1600,0.0
2016-02-19,XK,1600,20.354166666666668
2016-02-19,XH,1600,0.0
2016-02-19,X5,1600,0.0
2016-02-19,VS,1600,880.8958333333333
2016-02-19,DP,1600,0.0
2016-02-19,DG,1600,42.125
2016-02-19,CU,1600,0.0
2016-02-18,ZC,1600,11.0
2016-02-18,ZB,1600,161.0625
2016-02-18,Z9,1600,207.0
2016-02-18,Z8,1600,110.0
2016-02-18,Z7,1600,38.97916666666666
2016-02-18,Z6,1600,1083.7708333333333
2016-02-18,Z5,1600,1091.6041666666663
2016-02-18,Z3,1600,87.10416666666667
2016-02-18,Z2,1600,447.0
2016-02-18,Z1,1600,1012.75
2016-02-18,XR,1600,0.0
2016-02-18,XK,1600,29.64583333333333
2016-02-18,XH,1600,0.0
2016-02-18,X5,1600,0.0
2016-02-18,VS,1600,882.5833333333333
2016-02-18,DP,1600,0.0
2016-02-18,DG,1600,38.770833333333336
2016-02-18,CU,1600,0.0
2016-02-17,ZC,1600,12.0
2016-02-17,ZB,1600,165.47916666666666
2016-02-17,Z9,1600,208.0
2016-02-17,Z8,1600,107.0
2016-02-17,Z7,1600,27.5
2016-02-17,Z6,1600,1101.9583333333333
2016-02-17,Z5,1600,1098.8125
2016-02-17,Z3,1600,91.02083333333331
2016-02-17,Z2,1600,430.3541666666666
2016-02-17,Z1,1600,1014.5625
2016-02-17,XR,1600,0.0
2016-02-17,XK,1600,32.33333333333333
2016-02-17,XH,1600,0.0
2016-02-17,X5,1600,0.0
2016-02-17,VS,1600,880.2916666666667
2016-02-17,DP,1600,0.0
2016-02-17,DG,1600,37.16666666666666
2016-02-17,CU,1600,0.0
2016-02-16,ZC,1600,12.708333333333332
2016-02-16,ZB,1600,179.4375
2016-02-16,Z9,1600,208.0
2016-02-16,Z8,1600,109.29166666666666
2016-02-16,Z7,1600,29.416666666666668
2016-02-16,Z6,1600,1127.0208333333333
2016-02-16,Z5,1600,1110.7708333333333
2016-02-16,Z3,1600,101.0625
2016-02-16,Z2,1600,422.6875
2016-02-16,Z1,1600,1065.0208333333333
2016-02-16,XR,1600,0.0
2016-02-16,XK,1600,36.4375
2016-02-16,XH,1600,0.0
2016-02-16,X5,1600,0.0
2016-02-16,VS,1600,882.4166666666667
2016-02-16,DP,1600,0.0
2016-02-16,DG,1600,43.6875
2016-02-16,CU,1600,32.29166666666667
2016-02-15,ZC,1600,16.020833333333332
2016-02-15,ZB,1600,186.29166666666663
2016-02-15,Z9,1600,205.47916666666663
2016-02-15,Z8,1600,129.89583333333331
2016-02-15,Z7,1600,31.229166666666668
2016-02-15,Z6,1600,1047.4583333333333
2016-02-15,Z5,1600,1133.9791666666663
2016-02-15,Z3,1600,94.27083333333331
2016-02-15,Z2,1600,420.7916666666666
2016-02-15,Z1,1600,1022.625
2016-02-15,XR,1600,0.0
2016-02-15,XK,1600,47.8125
2016-02-15,XH,1600,0.0
2016-02-15,X5,1600,0.0
2016-02-15,VS,1600,946.9166666666669
2016-02-15,DP,1600,0.0
2016-02-15,DG,1600,61.770833333333336
2016-02-15,CU,1600,35.58333333333333
2016-02-14,ZC,1600,10.916666666666668
2016-02-14,ZB,1600,191.5208333333333
2016-02-14,Z9,1600,176.95833333333331
2016-02-14,Z8,1600,136.625
2016-02-14,Z7,1600,62.583333333333336
2016-02-14,Z6,1600,962.6875
2016-02-14,Z5,1600,1222.125
2016-02-14,Z3,1600,91.20833333333331
2016-02-14,Z2,1600,461.9166666666666
2016-02-14,Z1,1600,903.6041666666669
2016-02-14,XR,1600,0.0
2016-02-14,XK,1600,11.645833333333332
2016-02-14,XH,1600,0.0
2016-02-14,X5,1600,2.104166666666667
2016-02-14,VS,1600,964.2708333333331
2016-02-14,DP,1600,0.0
2016-02-14,DG,1600,19.20833333333333
2016-02-14,CU,1600,0.0
2016-02-13,ZC,1600,3.333333333333333
2016-02-13,ZB,1600,179.4375
2016-02-13,Z9,1600,154.20833333333331
2016-02-13,Z8,1600,70.27083333333334
2016-02-13,Z7,1600,41.29166666666666
2016-02-13,Z6,1600,897.1666666666667
2016-02-13,Z5,1600,1210.4791666666663
2016-02-13,Z3,1600,94.5625
2016-02-13,Z2,1600,430.3541666666666
2016-02-13,Z1,1600,817.0833333333333
2016-02-13,XR,1600,0.0
2016-02-13,XK,1600,0.0
2016-02-13,XH,1600,0.0
2016-02-13,X5,1600,0.0
2016-02-13,VS,1600,909.4166666666669
2016-02-13,DP,1600,0.0
2016-02-13,DG,1600,28.291666666666668
2016-02-13,CU,1600,0.0
2016-02-12,ZC,1600,10.5
2016-02-12,ZB,1600,142.8125
2016-02-12,Z9,1600,156.77083333333331
2016-02-12,Z8,1600,36.6875
2016-02-12,Z7,1600,31.39583333333333
2016-02-12,Z6,1600,826.2916666666667
2016-02-12,Z5,1600,1092.6875
2016-02-12,Z3,1600,76.14583333333333
2016-02-12,Z2,1600,425.5
2016-02-12,Z1,1600,718.8541666666666
2016-02-12,XR,1600,0.0
2016-02-12,XK,1600,0.0
2016-02-12,XH,1600,0.0
2016-02-12,X5,1600,0.0
2016-02-12,VS,1600,859.8541666666667
2016-02-12,DP,1600,0.0
2016-02-12,DG,1600,56.520833333333336
2016-02-12,CU,1600,0.0
2016-02-11,ZC,1600,14.3125
2016-02-11,ZB,1600,101.0
2016-02-11,Z9,1600,150.10416666666666
2016-02-11,Z8,1600,19.479166666666668
2016-02-11,Z7,1600,24.041666666666668
2016-02-11,Z6,1600,745.8333333333333
2016-02-11,Z5,1600,980.0833333333331
2016-02-11,Z3,1600,66.91666666666666
2016-02-11,Z2,1600,427.0
2016-02-11,Z1,1600,667.7916666666666
2016-02-11,XR,1600,0.0
2016-02-11,XK,1600,0.0
2016-02-11,XH,1600,0.0
2016-02-11,X5,1600,0.0
2016-02-11,VS,1600,831.6666666666667
2016-02-11,DP,1600,0.0
2016-02-11,DG,1600,56.4375
2016-02-11,CU,1600,0.0
2016-02-10,ZC,1600,17.625
2016-02-10,ZB,1600,98.14583333333331
2016-02-10,Z9,1600,158.625
2016-02-10,Z8,1600,8.708333333333332
2016-02-10,Z7,1600,28.02083333333333
2016-02-10,Z6,1600,780.6041666666667
2016-02-10,Z5,1600,992.7708333333331
2016-02-10,Z3,1600,71.5
2016-02-10,Z2,1600,427.1041666666666
2016-02-10,Z1,1600,679.5833333333334
2016-02-10,XR,1600,0.0
2016-02-10,XK,1600,0.0
2016-02-10,XH,1600,0.0
2016-02-10,X5,1600,0.0
2016-02-10,VS,1600,831.6041666666667
2016-02-10,DP,1600,0.0
2016-02-10,DG,1600,59.208333333333336
2016-02-10,CU,1600,0.0
2016-02-09,ZC,1600,3.75
2016-02-09,ZB,1600,109.22916666666666
2016-02-09,Z9,1600,153.375
2016-02-09,Z8,1600,0.0
2016-02-09,Z7,1600,47.04166666666666
2016-02-09,Z6,1600,689.3125
2016-02-09,Z5,1600,800.0625
2016-02-09,Z3,1600,62.75
2016-02-09,Z2,1600,423.08333333333337
2016-02-09,Z1,1600,656.2083333333334
2016-02-09,XR,1600,0.0
2016-02-09,XK,1600,0.0
2016-02-09,XH,1600,0.0
2016-02-09,X5,1600,0.0
2016-02-09,VS,1600,719.75
2016-02-09,DP,1600,0.0
2016-02-09,DG,1600,55.8125
2016-02-09,CU,1600,0.0
2016-02-08,ZC,1600,6.291666666666667
2016-02-08,ZB,1600,96.0
2016-02-08,Z9,1600,163.33333333333331
2016-02-08,Z8,1600,3.541666666666667
2016-02-08,Z7,1600,33.95833333333333
2016-02-08,Z6,1600,693.7916666666666
2016-02-08,Z5,1600,769.4375
2016-02-08,Z3,1600,64.39583333333334
2016-02-08,Z2,1600,419.2916666666666
2016-02-08,Z1,1600,643.4583333333334
2016-02-08,XR,1600,0.0
2016-02-08,XK,1600,9.229166666666668
2016-02-08,XH,1600,0.0
2016-02-08,X5,1600,0.0
2016-02-08,VS,1600,698.6458333333334
2016-02-08,DP,1600,0.0
2016-02-08,DG,1600,84.27083333333333
2016-02-08,CU,1600,0.0
2016-02-07,ZC,1600,13.875
2016-02-07,ZB,1600,115.22916666666666
2016-02-07,Z9,1600,163.02083333333331
2016-02-07,Z8,1600,38.54166666666666
2016-02-07,Z7,1600,85.54166666666667
2016-02-07,Z6,1600,693.1041666666666
2016-02-07,Z5,1600,794.2083333333333
2016-02-07,Z3,1600,97.33333333333331
2016-02-07,Z2,1600,461.6041666666666
2016-02-07,Z1,1600,651.7916666666666
2016-02-07,XR,1600,0.0
2016-02-07,XK,1600,20.58333333333333
2016-02-07,XH,1600,0.0
2016-02-07,X5,1600,0.0
2016-02-07,VS,1600,747.5833333333333
2016-02-07,DP,1600,0.0
2016-02-07,DG,1600,84.08333333333333
2016-02-07,CU,1600,1.25
2016-02-06,ZC,1600,0.0
2016-02-06,ZB,1600,96.35416666666669
2016-02-06,Z9,1600,30.0
2016-02-06,Z8,1600,0.0
2016-02-06,Z7,1600,22.229166666666668
2016-02-06,Z6,1600,600.3958333333334
2016-02-06,Z5,1600,743.3125
2016-02-06,Z3,1600,61.395833333333336
2016-02-06,Z2,1600,422.0
2016-02-06,Z1,1600,553.2708333333334
2016-02-06,XR,1600,0.0
2016-02-06,XK,1600,0.0
2016-02-06,XH,1600,0.0
2016-02-06,X5,1600,0.0
2016-02-06,VS,1600,691.2916666666666
2016-02-06,DP,1600,0.0
2016-02-06,DG,1600,0.0
2016-02-06,CU,1600,0.0
2016-02-05,ZC,1600,0.0
2016-02-05,ZB,1600,100.35416666666666
2016-02-05,Z9,1600,30.39583333333333
2016-02-05,Z8,1600,0.0
2016-02-05,Z7,1600,22.0
2016-02-05,Z6,1600,606.9791666666666
2016-02-05,Z5,1600,746.2291666666667
2016-02-05,Z3,1600,71.25
2016-02-05,Z2,1600,422.0
2016-02-05,Z1,1600,555.6875
2016-02-05,XR,1600,0.0
2016-02-05,XK,1600,0.0
2016-02-05,XH,1600,0.0
2016-02-05,X5,1600,0.0
2016-02-05,VS,1600,694.375
2016-02-05,DP,1600,0.0
2016-02-05,DG,1600,0.0
2016-02-05,CU,1600,0.0
2016-02-04,ZC,1600,0.0
2016-02-04,ZB,1600,100.89583333333331
2016-02-04,Z9,1600,32.0
2016-02-04,Z8,1600,0.0
2016-02-04,Z7,1600,22.0
2016-02-04,Z6,1600,613.5208333333334
2016-02-04,Z5,1600,750.375
2016-02-04,Z3,1600,87.29166666666667
2016-02-04,Z2,1600,422.1666666666666
2016-02-04,Z1,1600,565.375
2016-02-04,XR,1600,0.0
2016-02-04,XK,1600,0.0
2016-02-04,XH,1600,0.0
2016-02-04,X5,1600,0.0
2016-02-04,VS,1600,697.8125
2016-02-04,DP,1600,0.0
2016-02-04,DG,1600,0.0
2016-02-04,CU,1600,0.0
2016-02-03,ZC,1600,0.0
2016-02-03,ZB,1600,95.25
2016-02-03,Z9,1600,32.0
2016-02-03,Z8,1600,0.0
2016-02-03,Z7,1600,17.270833333333332
2016-02-03,Z6,1600,591.9375
2016-02-03,Z5,1600,759.4166666666667
2016-02-03,Z3,1600,86.66666666666667
2016-02-03,Z2,1600,422.9375
2016-02-03,Z1,1600,560.1666666666666
2016-02-03,XR,1600,0.0
2016-02-03,XK,1600,0.0
2016-02-03,XH,1600,0.0
2016-02-03,X5,1600,0.0
2016-02-03,VS,1600,698.2916666666666
2016-02-03,DP,1600,0.0
2016-02-03,DG,1600,0.0
2016-02-03,CU,1600,0.0
2016-02-02,ZC,1600,0.0
2016-02-02,ZB,1600,95.375
2016-02-02,Z9,1600,32.0
2016-02-02,Z8,1600,0.0
2016-02-02,Z7,1600,15.083333333333332
2016-02-02,Z6,1600,573.2708333333334
2016-02-02,Z5,1600,758.8958333333333
2016-02-02,Z3,1600,96.85416666666669
2016-02-02,Z2,1600,424.0625
2016-02-02,Z1,1600,553.3125
2016-02-02,XR,1600,0.0
2016-02-02,XK,1600,0.0
2016-02-02,XH,1600,0.0
2016-02-02,X5,1600,0.0
2016-02-02,VS,1600,699.2916666666666
2016-02-02,DP,1600,0.0
2016-02-02,DG,1600,0.0
2016-02-02,CU,1600,0.0
2016-02-01,ZC,1600,0.0
2016-02-01,ZB,1600,98.54166666666669
2016-02-01,Z9,1600,32.0
2016-02-01,Z8,1600,0.0
2016-02-01,Z7,1600,20.9375
2016-02-01,Z6,1600,585.8125
2016-02-01,Z5,1600,764.8541666666667
2016-02-01,Z3,1600,112.0
2016-02-01,Z2,1600,426.375
2016-02-01,Z1,1600,557.6458333333334
2016-02-01,XR,1600,0.0
2016-02-01,XK,1600,0.0
2016-02-01,XH,1600,0.0
2016-02-01,X5,1600,0.0
2016-02-01,VS,1600,709.4375
2016-02-01,DP,1600,0.0
2016-02-01,DG,1600,0.0
2016-02-01,CU,1600,0.0
2016-01-31,ZC,1600,0.0
2016-01-31,ZB,1600,102.41666666666666
2016-01-31,Z9,1600,33.0
2016-01-31,Z8,1600,0.0
2016-01-31,Z7,1600,22.58333333333333
2016-01-31,Z6,1600,609.1666666666666
2016-01-31,Z5,1600,778.2291666666667
2016-01-31,Z3,1600,124.66666666666666
2016-01-31,Z2,1600,438.39583333333337
2016-01-31,Z1,1600,575.1041666666666
2016-01-31,XR,1600,0.0
2016-01-31,XK,1600,0.0
2016-01-31,XH,1600,0.0
2016-01-31,X5,1600,0.0
2016-01-31,VS,1600,730.375
2016-01-31,DP,1600,0.0
2016-01-31,DG,1600,0.0
2016-01-31,CU,1600,0.0
2016-01-30,ZC,1600,0.0
2016-01-30,ZB,1600,105.72916666666666
2016-01-30,Z9,1600,34.0
2016-01-30,Z8,1600,0.0
2016-01-30,Z7,1600,23.5
2016-01-30,Z6,1600,618.8333333333334
2016-01-30,Z5,1600,786.8125
2016-01-30,Z3,1600,132.375
2016-01-30,Z2,1600,446.0
2016-01-30,Z1,1600,582.6666666666666
2016-01-30,XR,1600,0.0
2016-01-30,XK,1600,0.0
2016-01-30,XH,1600,0.0
2016-01-30,X5,1600,0.0
2016-01-30,VS,1600,742.9791666666667
2016-01-30,DP,1600,0.0
2016-01-30,DG,1600,0.0
2016-01-30,CU,1600,0.0
2016-01-29,ZC,1600,0.0
2016-01-29,ZB,1600,108.9375
2016-01-29,Z9,1600,34.0
2016-01-29,Z8,1600,0.0
2016-01-29,Z7,1600,24.0
2016-01-29,Z6,1600,627.4791666666666
2016-01-29,Z5,1600,790.8333333333333
2016-01-29,Z3,1600,143.41666666666666
2016-01-29,Z2,1600,446.0
2016-01-29,Z1,1600,587.8333333333334
2016-01-29,XR,1600,0.0
2016-01-29,XK,1600,0.0
2016-01-29,XH,1600,0.0
2016-01-29,X5,1600,0.0
2016-01-29,VS,1600,744.3958333333333
2016-01-29,DP,1600,0.0
2016-01-29,DG,1600,0.0
2016-01-29,CU,1600,0.0
2016-01-28,ZC,1600,0.0
2016-01-28,ZB,1600,112.35416666666666
2016-01-28,Z9,1600,35.0
2016-01-28,Z8,1600,0.0
2016-01-28,Z7,1600,24.0
2016-01-28,Z6,1600,624.4583333333334
2016-01-28,Z5,1600,794.0416666666667
2016-01-28,Z3,1600,157.10416666666666
2016-01-28,Z2,1600,446.5625
2016-01-28,Z1,1600,592.0625
2016-01-28,XR,1600,0.0
2016-01-28,XK,1600,0.0
2016-01-28,XH,1600,0.0
2016-01-28,X5,1600,0.0
2016-01-28,VS,1600,740.0416666666667
2016-01-28,DP,1600,0.0
2016-01-28,DG,1600,0.0
2016-01-28,CU,1600,0.0
2016-01-27,ZC,1600,0.0
2016-01-27,ZB,1600,113.60416666666666
2016-01-27,Z9,1600,35.0
2016-01-27,Z8,1600,0.0
2016-01-27,Z7,1600,24.52083333333333
2016-01-27,Z6,1600,626.9583333333334
2016-01-27,Z5,1600,799.5208333333333
2016-01-27,Z3,1600,163.70833333333331
2016-01-27,Z2,1600,447.45833333333337
2016-01-27,Z1,1600,595.3958333333334
2016-01-27,XR,1600,0.0
2016-01-27,XK,1600,0.0
2016-01-27,XH,1600,0.0
2016-01-27,X5,1600,0.0
2016-01-27,VS,1600,742.4166666666667
2016-01-27,DP,1600,0.0
2016-01-27,DG,1600,5.270833333333333
2016-01-27,CU,1600,0.0
2016-01-26,ZC,1600,0.0
2016-01-26,ZB,1600,114.39583333333331
2016-01-26,Z9,1600,35.0
2016-01-26,Z8,1600,0.0
2016-01-26,Z7,1600,25.0
2016-01-26,Z6,1600,634.5
2016-01-26,Z5,1600,811.8541666666667
2016-01-26,Z3,1600,171.9375
2016-01-26,Z2,1600,448.9791666666666
2016-01-26,Z1,1600,613.6458333333334
2016-01-26,XR,1600,0.0
