sensor,station,distance,type_1_%,type_2_%,type_3_%,type_4_%,type_5_%,type_6_%,type_7_%,type_8_%,type_9_%,type_10_%,type_11_%,type_12_%,type_13_%,type_14_%,type_15_%,type_16_%,type_17_%,type_18_%,type_19_%,type_20_%,type_21_%,type_22_%,type_23_%,type_24_%,type_25_%,type_26_%,type_27_%,type_28_%,type_29_%,type_30_%,type_31_%,type_32_%,type_33_%,type_34_%,type_35_%,type_36_%,type_37_%,type_38_%,type_39_%,type_40_%
Embassament de Sant Ponç (Clariana de Cardener),XZ,122.94438950981717,31.70731707317073,21.056910569105693,19.51219512195122,6.260162601626017,5.853658536585367,4.308943089430894,1.707317073170732,1.3821138211382114,1.3008130081300813,0.894308943089431,0.8130081300813009,0.8130081300813009,0.6504065040650406,0.6504065040650406,0.6504065040650406,0.6504065040650406,0.4878048780487805,0.4878048780487805,0.3252032520325203,0.24390243902439024,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X1,111.25307205450287,37.01707097933513,14.645103324348607,13.387241689128482,8.984725965858042,6.019766397124888,5.121293800539084,3.9532794249775383,2.336028751123091,1.4375561545372868,1.1680143755615455,1.1680143755615455,0.9883198562443846,0.8086253369272237,0.628930817610063,0.5390835579514826,0.5390835579514826,0.3593890386343217,0.3593890386343217,0.2695417789757413,0.2695417789757413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X2,80.08097559574418,31.7103620474407,16.853932584269664,10.986267166042447,7.990012484394507,6.991260923845194,5.742821473158552,4.868913857677903,3.620474406991261,1.7478152309612984,1.6229712858926344,1.4981273408239701,0.9987515605493134,0.8739076154806492,0.4993757802746567,0.4993757802746567,0.4993757802746567,0.37453183520599254,0.37453183520599254,0.37453183520599254,0.37453183520599254,0.24968789013732834,0.24968789013732834,0.24968789013732834,0.24968789013732834,0.24968789013732834,0.12484394506866417,0.12484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X3,92.14116486923092,58.242950108459866,9.652928416485901,8.459869848156181,8.026030368763557,4.989154013015185,3.2537960954446854,1.5184381778741864,0.9761388286334056,0.7592190889370932,0.6507592190889371,0.5422993492407809,0.5422993492407809,0.43383947939262474,0.43383947939262474,0.43383947939262474,0.32537960954446854,0.32537960954446854,0.32537960954446854,0.10845986984815618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X4,79.54417475055556,24.246231155778894,12.939698492462313,11.306532663316583,8.542713567839195,7.663316582914573,6.030150753768844,5.778894472361809,4.396984924623116,2.8894472361809047,2.386934673366834,1.7587939698492463,1.7587939698492463,1.3819095477386936,1.256281407035176,1.256281407035176,1.1306532663316584,1.1306532663316584,1.0050251256281406,0.628140703517588,0.5025125628140703,0.5025125628140703,0.5025125628140703,0.37688442211055273,0.25125628140703515,0.25125628140703515,0.12562814070351758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X5,168.41082684731666,24.03560830860534,23.560830860534125,16.320474777448073,6.350148367952523,4.925816023738872,4.807121661721069,3.7388724035608307,2.967359050445104,2.7299703264094957,2.6112759643916914,1.543026706231454,1.3056379821958457,1.0682492581602374,0.6528189910979229,0.5934718100890208,0.5341246290801187,0.4154302670623145,0.2967359050445104,0.2967359050445104,0.2967359050445104,0.2967359050445104,0.17804154302670622,0.17804154302670622,0.11869436201780414,0.05934718100890207,0.05934718100890207,0.05934718100890207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X6,48.03364494179068,43.45114345114345,23.90852390852391,12.889812889812891,6.652806652806653,3.118503118503119,2.2869022869022873,1.4553014553014554,1.4553014553014554,1.2474012474012475,1.2474012474012475,1.0395010395010396,0.6237006237006237,0.6237006237006237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X7,100.47495037297612,56.91542288557214,13.034825870646765,8.855721393034825,5.17412935323383,2.7860696517412937,2.6865671641791042,2.587064676616915,2.1890547263681595,0.9950248756218906,0.9950248756218906,0.8955223880597015,0.6965174129353234,0.4975124378109453,0.4975124378109453,0.3980099502487562,0.2985074626865672,0.2985074626865672,0.1990049751243781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X8,77.04441263370792,33.98184176394293,17.380025940337223,13.09987029831388,5.966277561608301,4.669260700389105,3.8910505836575875,3.501945525291829,2.204928664072633,2.075226977950713,1.9455252918287937,1.8158236057068744,1.4267185473411155,1.297016861219196,1.297016861219196,1.0376134889753565,1.0376134889753565,0.7782101167315175,0.5188067444876783,0.5188067444876783,0.38910505836575876,0.38910505836575876,0.38910505836575876,0.12970168612191957,0.12970168612191957,0.12970168612191957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),X9,60.84351745657465,37.76683087027914,21.01806239737274,17.4055829228243,5.911330049261084,4.269293924466338,2.6272577996715927,2.2988505747126435,1.9704433497536946,1.3136288998357963,1.3136288998357963,0.8210180623973727,0.6568144499178982,0.6568144499178982,0.49261083743842365,0.3284072249589491,0.3284072249589491,0.3284072249589491,0.3284072249589491,0.16420361247947454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YA,59.57105298400722,51.174496644295296,11.74496644295302,9.563758389261745,7.046979865771812,3.859060402684564,2.8523489932885906,2.013422818791946,1.8456375838926176,1.6778523489932886,1.6778523489932886,1.5100671140939599,1.174496644295302,0.6711409395973155,0.6711409395973155,0.6711409395973155,0.5033557046979865,0.5033557046979865,0.33557046979865773,0.16778523489932887,0.16778523489932887,0.16778523489932887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YB,75.85279668101829,28.722002635046113,26.35046113306983,20.685111989459813,6.982872200263504,3.820816864295125,3.557312252964427,2.1080368906455864,1.9762845849802373,1.3175230566534915,0.7905138339920948,0.6587615283267457,0.6587615283267457,0.5270092226613966,0.3952569169960474,0.3952569169960474,0.3952569169960474,0.2635046113306983,0.2635046113306983,0.13175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YC,61.27957790752196,42.57748776508972,14.518760195758565,13.213703099510605,8.97226753670473,5.872756933115824,2.936378466557912,2.6101141924959217,1.631321370309951,1.631321370309951,1.468189233278956,1.1419249592169658,0.8156606851549755,0.6525285481239804,0.48939641109298526,0.48939641109298526,0.48939641109298526,0.3262642740619902,0.1631321370309951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YD,80.0175716446865,61.79775280898876,7.490636704119851,7.240948813982522,6.991260923845194,5.2434456928838955,2.3720349563046192,1.4981273408239701,1.373283395755306,1.1235955056179776,0.9987515605493134,0.9987515605493134,0.6242197253433208,0.4993757802746567,0.4993757802746567,0.37453183520599254,0.24968789013732834,0.24968789013732834,0.12484394506866417,0.12484394506866417,0.12484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YE,31.165269977335747,35.8974358974359,21.474358974358974,18.269230769230766,9.935897435897436,7.051282051282051,3.205128205128205,1.282051282051282,1.282051282051282,0.641025641025641,0.3205128205128205,0.3205128205128205,0.3205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YF,118.71299567845182,34.5959595959596,17.424242424242426,13.131313131313133,6.565656565656567,6.0606060606060606,6.0606060606060606,4.292929292929292,3.0303030303030303,2.861952861952862,1.0101010101010102,1.0101010101010102,0.6734006734006733,0.5050505050505051,0.42087542087542085,0.42087542087542085,0.42087542087542085,0.33670033670033667,0.33670033670033667,0.25252525252525254,0.25252525252525254,0.16835016835016833,0.08417508417508417,0.08417508417508417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YG,68.63601953693906,49.927219796215425,10.189228529839884,8.442503639010189,8.151382823871907,5.240174672489083,5.094614264919942,4.512372634643377,3.4934497816593884,1.8922852983988356,1.7467248908296942,1.0189228529839884,0.1455604075691412,0.1455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YH,31.170682247109596,51.92307692307693,15.064102564102564,14.423076923076922,12.179487179487179,2.8846153846153846,1.282051282051282,0.9615384615384616,0.9615384615384616,0.3205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YJ,90.48857658265365,61.215469613259664,8.508287292817679,6.2983425414364635,5.524861878453039,4.41988950276243,3.314917127071823,3.0939226519337018,1.5469613259668509,1.1049723756906076,1.1049723756906076,0.9944751381215469,0.5524861878453038,0.5524861878453038,0.44198895027624313,0.3314917127071823,0.3314917127071823,0.22099447513812157,0.22099447513812157,0.11049723756906078,0.11049723756906078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YK,55.57975168508803,32.014388489208635,16.18705035971223,15.467625899280577,7.7338129496402885,5.755395683453238,4.496402877697841,3.237410071942446,2.877697841726619,2.697841726618705,1.9784172661870503,1.7985611510791366,1.4388489208633095,1.079136690647482,0.539568345323741,0.539568345323741,0.3597122302158274,0.3597122302158274,0.3597122302158274,0.3597122302158274,0.3597122302158274,0.1798561151079137,0.1798561151079137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YL,107.35836197244795,36.40595903165735,16.666666666666664,11.731843575418994,8.193668528864059,5.772811918063315,5.679702048417132,3.445065176908752,2.8864059590316575,2.0484171322160147,1.7690875232774672,0.931098696461825,0.8379888268156425,0.74487895716946,0.5586592178770949,0.5586592178770949,0.5586592178770949,0.37243947858473,0.27932960893854747,0.27932960893854747,0.186219739292365,0.0931098696461825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YM,69.71469532445354,30.08595988538682,19.197707736389685,13.32378223495702,8.45272206303725,6.876790830945559,3.5816618911174785,2.722063037249284,1.8624641833810889,1.5759312320916905,1.4326647564469914,1.2893982808022924,1.2893982808022924,1.002865329512894,1.002865329512894,0.8595988538681949,0.8595988538681949,0.7163323782234957,0.7163323782234957,0.7163323782234957,0.5730659025787965,0.5730659025787965,0.42979942693409745,0.42979942693409745,0.42979942693409745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YN,105.0094988106166,26.9267364414843,21.88392007611798,13.986679352997145,10.65651760228354,6.565176022835395,5.899143672692674,5.1379638439581345,3.139866793529972,1.4272121788772598,0.9514747859181731,0.7611798287345386,0.7611798287345386,0.47573739295908657,0.3805899143672693,0.3805899143672693,0.19029495718363465,0.19029495718363465,0.19029495718363465,0.09514747859181732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YO,60.648179907202035,41.02141680395387,18.12191103789127,13.344316309719934,7.248764415156507,5.107084019769357,3.2948929159802307,2.800658978583196,1.4827018121911038,1.4827018121911038,1.3179571663920924,1.1532125205930808,1.1532125205930808,0.9884678747940692,0.4942339373970346,0.4942339373970346,0.3294892915980231,0.16474464579901155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YP,129.08869698777636,27.033307513555382,21.998450813323007,18.435321456235478,15.491866769945778,2.865995352439969,2.4012393493415956,2.0914020139426803,1.6266460108443066,1.3168086754453912,1.1618900077459333,1.0069713400464757,0.69713400464756,0.69713400464756,0.46475600309837334,0.46475600309837334,0.3098373353989156,0.3098373353989156,0.3098373353989156,0.23237800154918667,0.23237800154918667,0.23237800154918667,0.23237800154918667,0.23237800154918667,0.1549186676994578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YQ,84.0891541671494,31.391200951248514,16.290130796670628,12.604042806183116,6.658739595719382,4.637336504161712,4.637336504161712,3.56718192627824,2.7348394768133173,2.7348394768133173,1.78359096313912,1.6646848989298455,1.426872770511296,1.426872770511296,1.426872770511296,1.426872770511296,1.3079667063020213,0.8323424494649228,0.8323424494649228,0.8323424494649228,0.713436385255648,0.356718192627824,0.356718192627824,0.11890606420927466,0.11890606420927466,0.11890606420927466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YR,81.44475954887778,33.86503067484662,13.25153374233129,12.883435582822086,12.269938650306749,5.644171779141105,5.398773006134969,2.331288343558282,2.208588957055215,1.96319018404908,1.8404907975460123,1.5950920245398774,0.8588957055214724,0.7361963190184049,0.7361963190184049,0.6134969325153374,0.6134969325153374,0.49079754601227,0.49079754601227,0.36809815950920244,0.36809815950920244,0.36809815950920244,0.36809815950920244,0.36809815950920244,0.36809815950920244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),YS,118.52719049507972,22.09106239460371,20.320404721753793,20.15177065767285,12.310286677908937,9.865092748735245,4.721753794266442,1.6020236087689714,1.5177065767284992,1.2647554806070826,1.1804384485666104,0.927487352445194,0.8431703204047217,0.6745362563237773,0.6745362563237773,0.5902192242833052,0.33726812816188867,0.25295109612141653,0.25295109612141653,0.16863406408094433,0.16863406408094433,0.08431703204047217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Y4,27.705986896646333,58.27338129496403,8.992805755395683,7.553956834532374,6.474820143884892,6.115107913669065,3.597122302158273,3.237410071942446,2.5179856115107913,1.4388489208633095,1.079136690647482,0.7194244604316548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Y5,108.09855470849756,26.08695652173913,22.294172062904718,19.241443108233117,12.673450508788159,6.845513413506013,4.532839962997224,2.127659574468085,1.4801110083256246,0.9250693802035153,0.7400555041628123,0.6475485661424607,0.46253469010175763,0.46253469010175763,0.37002775208140615,0.27752081406105455,0.27752081406105455,0.27752081406105455,0.27752081406105455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Y6,125.09328866293708,32.61390887290168,21.34292565947242,13.589128697042366,8.633093525179856,7.5139888089528375,3.117505995203837,2.877697841726619,2.0783373301358914,1.9184652278177456,1.4388489208633095,0.7194244604316548,0.6394884092725819,0.5595523581135092,0.5595523581135092,0.4796163069544364,0.3996802557953637,0.31974420463629094,0.2398081534772182,0.2398081534772182,0.2398081534772182,0.15987210231814547,0.15987210231814547,0.07993605115907274,0.07993605115907274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Y7,85.54464371897754,29.439252336448597,12.616822429906541,12.149532710280374,6.308411214953271,5.490654205607477,4.322429906542056,3.8551401869158877,3.2710280373831773,3.1542056074766354,2.453271028037383,2.336448598130841,2.336448598130841,2.219626168224299,1.6355140186915886,1.4018691588785046,1.4018691588785046,1.0514018691588785,0.9345794392523363,0.8177570093457943,0.5841121495327103,0.46728971962616817,0.46728971962616817,0.35046728971962615,0.35046728971962615,0.35046728971962615,0.23364485981308408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),ZB,64.8966831266633,50.53929121725732,9.553158705701078,9.090909090909092,8.936825885978427,6.00924499229584,4.006163328197227,3.697996918335902,3.389830508474576,2.0030816640986133,1.2326656394453006,1.078582434514638,0.46224961479198773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),ZC,73.38665649967322,43.596730245231605,14.713896457765669,10.899182561307901,8.991825613079019,7.7656675749318795,4.087193460490464,3.4059945504087197,3.1335149863760217,0.8174386920980926,0.544959128065395,0.4087193460490463,0.4087193460490463,0.4087193460490463,0.2724795640326975,0.2724795640326975,0.13623978201634876,0.13623978201634876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),ZD,46.60956359689113,54.603854389721626,11.349036402569594,8.137044967880087,7.922912205567452,7.28051391862955,2.9978586723768736,2.9978586723768736,2.355460385438972,1.284796573875803,1.070663811563169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),ZE,25.860938111983387,56.37065637065637,9.266409266409266,8.108108108108109,5.405405405405405,4.633204633204633,4.247104247104247,3.861003861003861,3.861003861003861,1.5444015444015444,1.5444015444015444,1.1583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z1,91.60666425223603,38.93129770992366,14.067611777535442,12.540894220283533,7.197382769901854,6.9792802617230105,5.997818974918212,4.252998909487459,4.0348964013086155,2.2900763358778624,1.6357688113413305,0.8724100327153763,0.43620501635768816,0.3271537622682661,0.3271537622682661,0.10905125408942204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z2,81.6848979100542,37.454100367197064,13.341493268053856,11.995104039167687,11.138310893512852,8.69033047735618,4.651162790697675,4.406364749082008,2.8151774785801713,2.08078335373317,0.9791921664626682,0.9791921664626682,0.7343941248470013,0.24479804161566704,0.24479804161566704,0.12239902080783352,0.12239902080783352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z3,57.6784246275517,51.81975736568457,11.438474870017332,11.091854419410744,6.932409012131716,6.412478336221837,5.37261698440208,3.6395147313691507,0.8665511265164645,0.6932409012131715,0.5199306759098787,0.5199306759098787,0.5199306759098787,0.17331022530329288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z5,86.39608163613332,43.98148148148148,10.069444444444445,10.069444444444445,9.837962962962964,7.638888888888889,3.8194444444444446,3.4722222222222223,2.7777777777777777,1.7361111111111112,1.5046296296296295,1.0416666666666665,0.6944444444444444,0.6944444444444444,0.4629629629629629,0.4629629629629629,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z6,114.96750631925514,29.043478260869566,20.608695652173914,12.434782608695652,12.347826086956522,6.782608695652175,6.434782608695652,3.304347826086956,2.608695652173913,1.2173913043478262,1.0434782608695654,0.8695652173913043,0.6956521739130435,0.6956521739130435,0.6086956521739131,0.43478260869565216,0.26086956521739135,0.26086956521739135,0.26086956521739135,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z7,78.05068929894415,45.45454545454545,16.13316261203585,9.475032010243279,6.402048655569782,5.377720870678617,3.713188220230474,3.585147247119078,3.329065300896287,2.560819462227913,1.2804097311139564,1.0243277848911652,0.8962868117797695,0.3841229193341869,0.3841229193341869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Sant Ponç (Clariana de Cardener),Z9,37.72246783470441,61.64021164021164,9.523809523809524,8.465608465608465,5.82010582010582,4.497354497354497,3.7037037037037033,2.380952380952381,2.1164021164021163,1.5873015873015872,0.26455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Gaià (el Catllar),CC,122.10953048708708,37.88870703764321,23.158756137479543,10.556464811783961,7.937806873977086,3.1914893617021276,2.2913256955810146,2.127659574468085,1.9639934533551555,1.3911620294599019,1.1456628477905073,0.9819967266775778,0.8183306055646482,0.8183306055646482,0.7364975450081833,0.6546644844517185,0.6546644844517185,0.6546644844517185,0.5728314238952537,0.32733224222585927,0.32733224222585927,0.32733224222585927,0.32733224222585927,0.32733224222585927,0.24549918166939444,0.24549918166939444,0.24549918166939444,0.08183306055646482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Gaià (el Catllar),CD,130.86410941871733,33.155080213903744,24.06417112299465,7.868601986249045,6.417112299465241,6.3407181054239885,4.660045836516425,3.055767761650115,2.2154316271963332,2.13903743315508,1.8334606569900689,1.8334606569900689,1.5278838808250574,1.145912910618793,0.7639419404125287,0.4583651642475172,0.4583651642475172,0.38197097020626436,0.30557677616501144,0.2291825821237586,0.2291825821237586,0.2291825821237586,0.2291825821237586,0.2291825821237586,0.2291825821237586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Gaià (el Catllar),CE,54.8271810386705,22.950819672131146,22.22222222222222,17.66848816029144,5.2823315118397085,4.918032786885246,4.371584699453552,3.278688524590164,3.096539162112933,2.914389799635701,2.73224043715847,1.639344262295082,1.4571948998178506,1.4571948998178506,1.092896174863388,1.092896174863388,0.9107468123861567,0.7285974499089253,0.546448087431694,0.546448087431694,0.36429872495446264,0.36429872495446264,0.18214936247723132,0.18214936247723132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Gaià (el Catllar),CG,159.35066976604014,33.061480552070265,18.005018820577163,13.362609786700125,9.535759096612297,6.838143036386449,4.705144291091593,1.8820577164366372,1.6938519447929739,1.5056461731493098,1.1919698870765372,1.1292346298619824,0.9410288582183186,0.8782936010037641,0.8782936010037641,0.7528230865746549,0.6900878293601004,0.6900878293601004,0.5646173149309912,0.43914680050188204,0.37641154328732745,0.2509410288582183,0.18820577164366373,0.18820577164366373,0.12547051442910914,0.12547051442910914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Gaià (el Catllar),CI,146.21571464947434,34.58646616541353,19.00205058099795,10.799726589200272,10.457963089542037,5.878332194121668,5.673274094326726,3.0758714969241283,2.1872863978127137,1.2987012987012987,0.7518796992481203,0.683526999316473,0.683526999316473,0.5468215994531784,0.5468215994531784,0.4784688995215311,0.4784688995215311,0.4784688995215311,0.3417634996582365,0.2734107997265892,0.2734107997265892,0.2734107997265892,0.2734107997265892,0.2050580997949419,0.2050580997949419,0.1367053998632946,0.1367053998632946,0.1367053998632946,0.0683526999316473,0.0683526999316473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de Gaià (el Catllar),CJ,113.40202836883083,39.47136563876652,22.290748898678416,11.101321585903083,5.991189427312775,4.757709251101322,3.7885462555066076,2.2026431718061676,1.6740088105726871,1.3215859030837005,1.0572687224669604,0.881057268722467,0.881057268722467,0.7048458149779736,0.5286343612334802,0.5286343612334802,0.5286343612334802,0.5286343612334802,0.3524229074889868,0.3524229074889868,0.2643171806167401,0.2643171806167401,0.2643171806167401,0.2643171806167401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
