date,0,1,2,3,4,5,6,7,8
2022-04-11,39.58,3.56,1.06,18.13,100.35,3.71,137.28,59.8,37.93
2022-04-12,39.63,3.54,1.05,18.13,100.76,3.71,136.84,59.87,37.87
2022-04-13,39.72,3.53,1.05,18.13,100.24,3.71,137.46,59.95,37.82
2022-04-14,39.79,3.53,1.06,18.13,100.38,3.72,137.41,60.03,37.77
2022-04-15,39.84,3.53,1.06,18.13,100.9,3.72,136.97,60.1,37.72
2022-04-16,39.89,3.52,1.06,18.13,101.38,3.72,136.58,60.16,37.67
2022-04-17,39.93,3.52,1.05,18.13,101.84,3.72,136.23,60.21,37.61
2022-04-18,39.96,3.52,1.05,18.13,102.29,3.72,135.8,60.25,37.56
2022-04-19,40.0,3.52,1.05,18.14,101.53,3.71,136.56,60.29,37.51
2022-04-20,40.09,3.51,1.06,18.16,100.82,3.71,137.2,60.36,37.47
2022-04-21,40.32,3.59,1.07,18.18,100.67,3.75,137.83,60.4,37.41
2022-04-22,40.57,3.64,1.09,18.19,100.73,3.79,138.53,60.44,37.36
2022-04-23,40.74,3.65,1.1,18.21,100.77,3.82,139.16,60.51,37.33
2022-04-24,40.86,3.67,1.11,18.23,101.49,3.84,139.01,60.63,37.33
2022-04-25,40.95,3.67,1.12,18.25,101.29,3.85,139.78,60.74,37.31
2022-04-26,41.02,3.65,1.12,18.27,101.38,3.86,140.09,60.86,37.3
2022-04-27,41.09,3.64,1.12,18.28,101.24,3.86,140.34,60.97,37.28
2022-04-28,41.15,3.63,1.12,18.3,100.2,3.87,141.76,61.07,37.25
2022-04-29,41.2,3.62,1.12,18.31,99.96,3.88,142.14,61.18,37.23
2022-04-30,41.25,3.61,1.13,18.32,100.01,3.88,142.09,61.29,37.2
2022-05-01,41.3,3.61,1.13,18.34,99.94,3.88,142.59,61.44,37.19
2022-05-02,41.33,3.61,1.13,18.37,100.38,3.89,142.67,61.78,37.2
2022-05-03,41.39,3.59,1.13,18.4,101.55,3.89,142.25,62.19,37.21
2022-05-04,41.44,3.57,1.13,18.42,102.73,3.89,141.65,62.58,37.2
2022-05-05,41.47,3.57,1.13,18.45,103.76,3.89,141.28,62.97,37.21
2022-05-06,41.49,3.55,1.12,18.46,104.34,3.9,141.27,63.28,37.21
2022-05-07,41.51,3.55,1.12,18.47,104.7,3.9,141.33,63.5,37.2
2022-05-08,41.54,3.54,1.12,18.48,105.33,3.9,140.89,63.68,37.17
2022-05-09,41.55,3.54,1.12,18.49,104.29,3.9,142.13,63.81,37.13
2022-05-10,41.56,3.52,1.12,18.5,102.84,3.9,143.66,63.89,37.08
2022-05-11,41.56,3.5,1.11,18.51,102.13,3.9,144.4,63.93,37.03
2022-05-12,41.55,3.49,1.11,18.51,102.21,3.9,144.31,63.94,36.97
2022-05-13,41.53,3.48,1.11,18.51,102.31,3.9,144.11,63.94,36.91
2022-05-14,41.51,3.47,1.1,18.48,102.85,3.9,143.59,63.88,36.85
2022-05-15,41.49,3.47,1.1,18.44,103.36,3.9,143.07,63.81,36.78
2022-05-16,41.48,3.45,1.1,18.4,103.77,3.89,142.49,63.72,36.72
2022-05-17,41.45,3.42,1.09,18.31,103.83,3.89,142.22,63.62,36.68
2022-05-18,41.42,3.41,1.09,18.21,103.82,3.89,141.98,63.52,36.64
2022-05-19,41.38,3.4,1.09,18.11,103.77,3.89,141.71,63.41,36.63
2022-05-20,41.35,3.38,1.08,18.01,103.66,3.89,141.58,63.26,36.61
2022-05-21,41.31,3.37,1.08,17.91,102.17,3.89,142.88,63.1,36.6
2022-05-22,41.28,3.37,1.07,17.81,100.8,3.88,143.92,62.93,36.58
2022-05-23,41.23,3.36,1.07,17.7,100.21,3.88,144.03,62.75,36.55
2022-05-24,41.2,3.35,1.07,17.61,99.71,3.88,144.32,62.53,36.53
2022-05-25,41.18,3.42,1.06,17.56,99.71,3.89,144.68,62.47,36.56
2022-05-26,41.12,3.44,1.06,17.51,99.66,3.89,144.77,62.42,36.53
2022-05-27,41.07,3.43,1.06,17.46,99.47,3.89,144.79,62.33,36.51
2022-05-28,41.02,3.43,1.05,17.39,99.39,3.88,144.63,62.19,36.49
2022-05-29,40.99,3.43,1.05,17.3,99.57,3.88,144.13,62.04,36.47
2022-05-30,40.95,3.42,1.05,17.2,98.95,3.88,144.29,61.86,36.44
2022-05-31,40.89,3.4,1.04,17.1,98.8,3.88,144.27,61.66,36.41
2022-06-01,40.83,3.38,1.04,17.01,98.79,3.87,144.05,61.43,36.38
2022-06-02,40.75,3.37,1.03,16.9,98.61,3.87,143.8,61.2,36.36
2022-06-03,40.67,3.36,1.03,16.8,98.08,3.87,143.73,60.96,36.33
2022-06-04,40.56,3.35,1.03,16.7,97.55,3.86,143.77,60.72,36.3
2022-06-05,40.46,3.35,1.02,16.6,97.32,3.86,143.45,60.47,36.26
2022-06-06,40.32,3.34,1.02,16.5,96.75,3.86,143.37,60.22,36.22
2022-06-07,40.13,3.32,1.01,16.4,96.03,3.85,143.4,59.98,36.19
2022-06-08,39.92,3.3,1.01,16.3,95.42,3.85,143.29,59.76,36.17
2022-06-09,39.65,3.29,1.0,16.17,95.07,3.84,142.98,59.53,36.15
2022-06-10,39.39,3.27,1.0,16.08,94.51,3.84,142.7,59.25,36.06
2022-06-11,39.13,3.26,0.99,15.99,93.86,3.83,142.44,58.98,35.96
2022-06-12,38.87,3.26,0.99,15.9,93.43,3.83,142.09,58.7,35.86
2022-06-13,38.62,3.25,1.0,15.82,92.77,3.79,141.76,58.42,35.76
2022-06-14,38.38,3.23,1.1,15.8,91.99,3.63,141.6,58.12,35.55
2022-06-15,38.14,3.2,1.23,15.81,91.56,3.48,141.04,57.83,35.35
2022-06-16,37.89,3.2,1.37,15.83,91.41,3.32,140.09,57.54,35.18
2022-06-17,37.63,3.18,1.51,15.83,91.16,3.15,139.14,57.25,34.99
2022-06-18,37.4,3.17,1.67,15.76,90.76,2.97,138.34,56.93,34.93
2022-06-19,37.16,3.17,1.84,15.66,89.6,2.76,138.37,56.61,34.87
2022-06-20,36.91,3.16,2.01,15.57,89.5,2.57,137.21,56.28,34.81
2022-06-21,36.68,3.14,2.12,15.49,88.66,2.42,136.84,55.92,34.73
2022-06-22,36.47,3.15,2.22,15.52,88.54,2.3,135.85,55.58,34.56
2022-06-23,36.25,3.14,2.22,15.56,88.1,2.28,135.43,55.23,34.37
2022-06-24,36.02,3.13,2.19,15.59,87.71,2.28,134.91,54.89,34.16
2022-06-25,35.8,3.12,2.16,15.62,87.8,2.28,133.95,54.56,33.97
2022-06-26,35.58,3.12,2.14,15.66,87.85,2.27,133.03,54.24,33.77
2022-06-27,35.35,3.11,2.11,15.69,87.9,2.27,132.0,53.9,33.56
2022-06-28,35.12,3.09,2.09,15.73,88.01,2.27,130.96,53.55,33.36
2022-06-29,34.88,3.08,2.06,15.77,87.37,2.27,130.56,53.18,33.17
2022-06-30,34.63,3.06,2.03,15.79,86.58,2.27,130.29,52.82,32.96
2022-07-01,34.37,3.05,2.0,15.79,85.96,2.26,129.81,52.49,32.76
2022-07-02,34.13,3.04,1.97,15.78,85.62,2.26,129.08,52.15,32.55
2022-07-03,33.9,3.04,1.95,15.77,85.63,2.26,128.11,51.82,32.35
2022-07-04,33.65,3.03,1.92,15.76,85.29,2.25,127.35,51.49,32.15
2022-07-05,33.41,3.01,1.9,15.74,84.85,2.25,126.62,51.16,31.94
2022-07-06,33.15,2.99,1.87,15.74,84.79,2.25,125.61,50.87,31.74
2022-07-07,32.89,2.99,1.84,15.74,84.82,2.25,124.52,50.6,31.56
2022-07-08,32.63,2.97,1.81,15.73,84.77,2.25,123.52,50.31,31.35
2022-07-09,32.37,2.96,1.79,15.72,84.25,2.25,123.08,50.0,31.15
2022-07-10,32.12,2.96,1.77,15.7,83.58,2.25,122.69,49.69,30.93
2022-07-11,31.86,2.95,1.74,15.7,82.43,2.25,122.73,49.38,30.73
2022-07-12,31.6,2.93,1.73,15.69,82.14,2.2,121.8,49.06,30.5
2022-07-13,31.33,2.91,1.83,15.74,81.32,2.03,121.59,48.7,30.29
2022-07-14,31.05,2.9,1.96,15.74,80.71,1.85,120.77,48.32,30.06
2022-07-15,30.78,2.89,2.07,15.73,79.9,1.72,120.35,47.86,29.84
2022-07-16,30.5,2.88,2.06,15.72,78.62,1.71,120.47,47.4,29.64
2022-07-17,30.24,2.88,2.04,15.71,78.35,1.71,119.18,46.99,29.43
2022-07-18,29.97,2.87,2.01,15.71,77.96,1.7,118.29,46.61,29.21
2022-07-19,29.69,2.85,1.98,15.69,77.59,1.7,117.4,46.24,29.0
2022-07-20,29.45,2.83,1.95,15.69,77.21,1.69,116.4,45.86,28.77
2022-07-21,29.18,2.82,1.92,15.69,77.18,1.69,115.22,45.48,28.54
2022-07-22,28.91,2.8,1.89,15.69,76.3,1.69,115.01,45.11,28.31
2022-07-23,28.64,2.79,1.87,15.68,75.88,1.68,114.33,44.73,28.09
2022-07-24,28.38,2.79,1.85,15.68,75.81,1.68,113.28,44.35,27.87
2022-07-25,28.12,2.78,1.82,15.67,75.09,1.67,112.72,43.98,27.64
2022-07-26,27.85,2.76,1.79,15.67,73.35,1.67,113.14,43.59,27.41
2022-07-27,27.57,2.74,1.76,15.67,71.68,1.66,113.36,43.2,27.18
2022-07-28,27.28,2.91,1.73,15.66,69.74,1.66,114.17,42.82,26.99
2022-07-29,27.03,3.02,1.7,15.7,68.59,1.64,114.17,42.46,26.8
2022-07-30,26.78,3.02,1.77,15.75,68.57,1.51,113.01,42.15,26.59
2022-07-31,26.53,3.02,1.88,15.81,68.57,1.35,111.84,41.9,26.37
2022-08-01,26.28,3.01,1.96,15.86,68.69,1.25,110.58,41.76,26.19
2022-08-02,26.03,2.99,1.95,15.9,68.27,1.24,109.91,41.54,26.05
2022-08-03,25.77,2.97,1.92,15.88,67.26,1.24,109.85,41.34,25.92
2022-08-04,25.5,2.96,1.9,15.86,66.04,1.23,109.97,41.11,25.84
2022-08-05,25.22,2.95,1.87,15.84,64.88,1.23,110.03,40.91,25.71
2022-08-06,24.95,2.96,1.84,15.83,63.97,1.22,110.24,40.82,25.61
2022-08-07,24.7,2.95,1.82,15.83,63.34,1.22,110.0,40.85,25.48
2022-08-08,24.44,2.95,1.8,15.89,63.04,1.21,109.84,40.88,25.36
2022-08-09,24.18,2.93,1.77,15.91,62.76,1.21,109.43,40.85,25.29
2022-08-10,23.94,2.9,1.74,15.88,61.73,1.2,109.74,40.77,25.27
2022-08-11,23.72,2.89,1.71,15.81,60.94,1.2,109.64,40.67,25.28
2022-08-12,23.5,2.87,1.68,15.74,60.64,1.2,109.15,40.58,25.25
2022-08-13,23.32,2.86,1.66,15.66,60.79,1.19,108.18,40.47,25.2
2022-08-14,23.19,2.86,1.64,15.56,61.07,1.19,107.33,40.35,25.14
2022-08-15,22.98,2.86,1.61,15.46,61.6,1.18,106.58,40.2,25.08
2022-08-16,22.81,2.84,1.58,15.36,61.93,1.18,105.65,40.03,25.04
2022-08-17,22.63,2.84,1.56,15.26,62.32,1.17,104.77,39.87,24.99
2022-08-18,22.49,2.88,1.52,15.19,62.39,1.17,104.27,39.7,24.94
2022-08-19,22.36,2.88,1.49,15.15,62.84,1.17,103.55,39.54,24.9
2022-08-20,22.28,2.87,1.47,15.06,62.87,1.16,103.21,39.38,24.82
2022-08-21,22.19,2.87,1.45,14.93,62.8,1.16,102.97,39.22,24.77
2022-08-22,22.07,2.86,1.42,14.79,63.0,1.15,102.3,39.06,24.73
2022-08-23,21.94,2.84,1.39,14.65,62.72,1.15,101.92,38.9,24.68
2022-08-24,21.81,2.82,1.36,14.51,61.4,1.15,102.6,38.74,24.63
2022-08-25,21.66,2.81,1.34,14.37,61.35,1.14,101.98,38.61,24.62
2022-08-26,21.54,2.79,1.31,14.34,61.13,1.14,102.49,38.7,24.78
2022-08-27,21.39,2.79,1.28,14.31,60.6,1.13,102.95,38.73,24.8
2022-08-28,21.26,2.79,1.26,14.27,60.02,1.13,103.44,38.96,24.81
2022-08-29,21.15,2.78,1.25,14.22,59.94,1.13,103.82,39.03,24.8
2022-08-30,21.05,2.76,1.24,14.17,59.43,1.12,104.24,39.04,24.78
2022-08-31,20.93,2.91,1.24,14.14,58.38,1.12,104.87,39.01,24.76
2022-09-01,20.84,3.24,1.23,14.12,57.46,1.12,105.19,39.02,24.76
2022-09-02,20.74,3.23,1.22,14.06,56.88,1.12,105.41,38.99,24.73
2022-09-03,20.67,3.22,1.22,14.3,56.92,1.11,105.62,39.0,24.71
2022-09-04,20.62,3.22,1.21,14.35,58.04,1.11,105.48,39.01,24.69
2022-09-05,20.57,3.21,1.21,14.31,57.91,1.11,105.62,38.97,24.66
2022-09-06,20.51,3.19,1.2,14.26,57.26,1.1,106.07,38.92,24.62
2022-09-07,20.44,3.17,1.2,14.17,56.43,1.1,106.47,38.86,24.59
2022-09-08,20.41,3.16,1.19,14.07,55.46,1.1,106.89,38.78,24.54
2022-09-09,20.34,3.14,1.19,13.97,54.49,1.09,107.33,38.69,24.49
2022-09-10,20.28,3.13,1.18,13.86,53.54,1.09,107.77,38.61,24.45
2022-09-11,20.23,3.13,1.18,13.77,52.57,1.09,108.29,38.54,24.4
2022-09-12,20.17,3.13,1.18,13.67,51.49,1.09,108.78,38.49,24.36
2022-09-13,20.14,3.11,1.17,13.57,50.07,1.08,109.58,38.44,24.32
2022-09-14,20.06,3.12,1.16,13.48,49.36,1.08,109.5,38.41,24.31
2022-09-15,20.01,3.13,1.16,13.38,48.68,1.08,109.63,38.36,24.29
2022-09-16,19.96,3.12,1.15,13.28,47.42,1.07,110.55,38.31,24.25
2022-09-17,19.91,3.12,1.15,13.18,46.24,1.07,111.33,38.26,24.21
2022-09-18,19.85,3.12,1.15,13.07,44.92,1.07,112.28,38.21,24.17
2022-09-19,19.77,3.12,1.14,12.97,43.47,1.07,113.23,38.16,24.13
2022-09-20,19.7,3.1,1.13,12.87,42.39,1.06,113.74,38.1,24.08
2022-09-21,19.64,3.08,1.13,12.76,41.72,1.06,113.86,38.01,24.03
2022-09-22,19.59,3.07,1.12,12.66,41.47,1.06,113.45,37.92,23.99
2022-09-23,19.53,3.07,1.12,12.57,40.91,1.05,113.36,37.87,23.95
2022-09-24,19.54,3.11,1.11,12.69,40.91,1.05,113.49,38.39,24.1
2022-09-25,19.6,3.12,1.11,12.77,41.96,1.05,113.74,38.83,24.19
2022-09-26,19.6,3.12,1.11,12.81,41.77,1.05,115.12,39.04,24.22
2022-09-27,19.58,3.12,1.1,12.8,41.38,1.04,115.63,39.11,24.23
2022-09-28,19.58,3.11,1.09,12.78,41.78,1.04,115.0,39.16,24.22
2022-09-29,19.67,3.11,1.08,12.74,42.17,1.04,114.23,39.18,24.2
2022-09-30,20.23,3.1,1.08,12.69,42.72,1.03,113.67,39.25,24.18
2022-10-01,20.49,3.1,1.07,12.64,43.62,1.03,113.12,39.28,24.15
2022-10-02,20.6,3.1,1.07,12.59,44.15,1.03,112.46,39.28,24.12
2022-10-03,20.64,3.09,1.07,12.54,44.44,1.03,111.97,39.26,24.09
2022-10-04,20.65,3.07,1.06,12.48,43.74,1.03,112.4,39.22,24.05
2022-10-05,20.66,3.05,1.06,12.43,42.21,1.03,113.69,39.18,24.02
2022-10-06,20.66,3.04,1.06,12.37,41.2,1.02,114.48,39.13,23.98
2022-10-07,20.66,3.03,1.05,12.33,40.58,1.02,114.75,39.07,23.95
2022-10-08,20.73,3.03,1.05,12.32,40.09,1.02,115.15,39.0,23.91
2022-10-09,20.8,3.03,1.05,12.33,39.82,1.02,115.34,38.93,23.87
2022-10-10,20.82,3.03,1.04,12.32,39.26,1.02,115.79,38.89,23.85
2022-10-11,20.84,3.01,1.04,12.31,38.43,1.02,116.4,38.84,23.81
2022-10-12,20.87,3.0,1.04,12.3,37.81,1.02,116.91,38.76,23.78
2022-10-13,20.88,2.99,1.03,12.28,36.91,1.02,117.62,38.68,23.74
2022-10-14,20.89,2.97,1.03,12.27,36.0,1.02,118.34,38.6,23.7
2022-10-15,20.86,2.97,1.02,12.26,35.3,1.01,118.8,38.48,23.66
2022-10-16,20.85,2.96,1.02,12.25,34.7,1.01,119.13,38.36,23.61
2022-10-17,20.85,2.96,1.02,12.24,34.01,1.01,119.62,38.23,23.57
2022-10-18,20.85,2.94,1.02,12.22,33.37,1.01,119.94,38.08,23.52
2022-10-19,20.85,2.92,1.01,12.21,32.78,1.01,120.29,37.93,23.47
2022-10-20,20.84,2.91,1.01,12.21,32.31,1.01,120.43,37.78,23.42
2022-10-21,20.8,2.91,1.0,12.22,31.93,1.01,120.42,37.66,23.43
2022-10-22,20.77,2.9,1.0,12.21,31.18,1.01,120.94,37.53,23.4
2022-10-23,20.75,2.9,1.0,12.2,30.8,1.0,121.0,37.39,23.37
2022-10-24,20.72,2.9,0.99,12.2,29.89,1.0,121.56,37.26,23.32
2022-10-25,20.71,2.88,0.99,12.19,29.89,1.0,121.23,37.12,23.28
2022-10-26,20.71,2.86,0.99,12.18,29.95,1.0,120.7,36.97,23.24
2022-10-27,20.69,2.85,0.98,12.16,30.0,1.0,120.37,36.83,23.21
2022-10-28,20.66,2.84,0.98,12.15,30.04,1.0,119.88,36.67,23.16
2022-10-29,20.66,2.84,0.98,12.14,30.06,1.0,119.44,36.52,23.12
2022-10-30,20.62,2.84,0.97,12.12,30.07,1.0,119.12,36.36,23.08
2022-10-31,20.6,2.83,0.97,12.11,30.07,1.0,118.76,36.17,23.04
2022-11-01,20.59,2.83,0.97,12.11,30.08,0.99,118.43,36.0,23.02
2022-11-02,20.57,2.81,0.96,12.09,30.1,0.99,118.04,35.82,22.99
2022-11-03,20.52,2.79,0.96,12.09,30.15,0.99,117.62,35.63,22.96
2022-11-04,20.5,2.78,0.95,12.08,30.2,0.99,117.22,35.43,22.92
2022-11-05,20.44,2.78,0.94,12.06,30.22,0.99,116.88,35.24,22.88
2022-11-06,20.42,2.78,0.94,12.05,30.24,0.99,116.6,35.05,22.84
2022-11-07,20.4,2.77,0.94,12.04,30.23,0.99,116.14,34.85,22.79
2022-11-08,20.35,2.77,0.93,12.03,30.25,0.98,115.69,34.66,22.71
2022-11-09,20.35,2.77,0.93,12.01,30.27,0.98,115.29,34.45,22.65
2022-11-10,20.3,2.76,0.92,12.01,30.29,0.98,114.91,34.25,22.61
2022-11-11,20.27,2.76,0.92,11.99,30.34,0.98,114.55,34.05,22.57
2022-11-12,20.27,2.74,0.92,11.98,30.38,0.98,114.19,33.86,22.53
2022-11-13,20.24,2.74,0.91,11.96,30.41,0.98,113.81,33.66,22.49
2022-11-14,20.22,2.74,0.91,11.95,30.42,0.98,113.35,33.46,22.45
2022-11-15,20.21,2.72,0.9,11.94,30.32,0.98,113.04,33.27,22.4
2022-11-16,20.17,2.71,0.9,11.93,30.28,0.98,112.45,33.07,22.36
2022-11-17,20.15,2.7,0.89,11.92,30.28,0.98,112.01,32.87,22.31
2022-11-18,20.13,2.7,0.89,11.91,30.28,0.97,111.42,32.67,22.27
2022-11-19,20.13,2.7,0.89,11.89,30.29,0.97,110.96,32.5,22.23
2022-11-20,20.09,2.7,0.88,11.88,30.29,0.97,110.44,32.33,22.18
2022-11-21,20.07,2.7,0.88,11.87,30.3,0.97,109.87,32.18,22.15
2022-11-22,20.08,2.7,0.87,11.86,30.34,0.97,109.35,32.03,22.14
2022-11-23,20.08,2.69,0.87,11.81,30.42,0.97,108.67,31.91,22.11
2022-11-24,20.07,2.69,0.86,11.77,30.53,0.97,108.25,31.8,22.07
2022-11-25,20.03,2.69,0.86,11.73,30.53,0.97,107.82,31.71,22.03
2022-11-26,20.01,2.68,0.86,11.68,30.54,0.97,107.38,31.63,21.99
2022-11-27,20.01,2.67,0.85,11.62,30.55,0.96,107.03,31.54,21.94
2022-11-28,19.95,2.67,0.85,11.57,30.55,0.96,106.92,31.46,21.9
2022-11-29,19.94,2.66,0.84,11.52,30.56,0.97,106.57,31.38,21.87
2022-11-30,19.93,2.64,0.84,11.47,30.47,0.96,106.44,31.3,21.83
2022-12-01,19.9,2.64,0.83,11.41,30.42,0.96,106.04,31.23,21.79
2022-12-02,19.88,2.64,0.83,11.35,30.42,0.96,105.82,31.15,21.75
2022-12-03,19.86,2.63,0.83,11.29,30.43,0.96,105.31,31.11,21.7
2022-12-04,19.85,2.63,0.82,11.26,30.43,0.96,105.12,31.06,21.66
2022-12-05,19.81,2.63,0.82,11.22,30.43,0.96,104.96,31.01,21.61
2022-12-06,19.81,2.63,0.81,11.19,30.43,0.95,104.63,30.97,21.56
2022-12-07,19.79,2.63,0.81,11.16,30.42,0.95,104.28,30.92,21.51
2022-12-08,19.78,2.63,0.81,11.13,30.42,0.95,103.97,30.88,21.47
2022-12-09,19.76,2.66,0.8,11.11,30.43,0.95,103.61,30.85,21.46
2022-12-10,19.74,2.67,0.8,11.09,30.46,0.95,103.17,30.83,21.45
2022-12-11,19.73,2.67,0.8,11.06,30.48,0.95,102.88,30.81,21.43
2022-12-12,19.71,2.67,0.79,11.04,30.51,0.95,102.63,30.77,21.41
2022-12-13,19.7,2.7,0.79,11.08,30.65,0.96,102.18,30.77,21.43
2022-12-14,19.7,2.71,0.79,11.13,30.73,0.96,101.8,30.78,21.45
2022-12-15,19.67,2.72,0.78,11.2,30.81,0.96,101.38,30.88,21.52
2022-12-16,19.66,2.72,0.78,11.26,31.02,0.96,100.89,31.08,21.67
2022-12-17,19.68,2.72,0.77,11.31,31.2,0.96,100.48,31.18,21.76
2022-12-18,19.66,2.72,0.77,11.33,31.31,0.96,100.11,31.25,21.81
2022-12-19,19.65,2.72,0.77,11.34,31.37,0.96,99.88,31.31,21.85
2022-12-20,19.62,2.72,0.76,11.35,31.42,0.96,99.37,31.37,21.88
2022-12-21,19.61,2.72,0.76,11.36,31.47,0.96,99.01,31.41,21.9
2022-12-22,19.6,2.73,0.76,11.36,31.52,0.96,98.64,31.41,21.92
2022-12-23,19.58,2.72,0.75,11.37,31.56,0.96,98.38,31.39,21.93
2022-12-24,19.58,2.72,0.75,11.35,31.59,0.96,98.06,31.38,21.94
2022-12-25,19.55,2.72,0.75,11.33,31.58,0.96,97.81,31.36,21.95
2022-12-26,19.53,2.72,0.74,11.31,31.59,0.96,97.48,31.34,21.95
2022-12-27,19.5,2.71,0.74,11.28,31.61,0.96,97.13,31.31,21.96
2022-12-28,19.49,2.71,0.74,11.26,31.65,0.96,96.81,31.3,21.96
2022-12-29,19.47,2.7,0.73,11.24,31.68,0.96,96.54,31.27,21.95
2022-12-30,19.44,2.7,0.73,11.23,31.69,0.96,96.18,31.25,21.95
2022-12-31,19.41,2.7,0.73,11.22,31.7,0.96,95.97,31.23,21.95
2023-01-01,19.41,2.7,0.72,11.21,31.7,0.96,95.74,31.22,21.94
2023-01-02,19.38,2.7,0.72,11.2,31.7,0.96,95.46,31.21,21.93
2023-01-03,19.36,2.7,0.72,11.19,31.7,0.96,95.19,31.19,21.92
2023-01-04,19.33,2.7,0.71,11.19,31.7,0.96,94.9,31.14,21.91
2023-01-05,19.33,2.7,0.71,11.18,31.7,0.96,94.64,31.11,21.9
2023-01-06,19.29,2.7,0.7,11.17,31.69,0.96,94.35,31.07,21.89
2023-01-07,19.28,2.7,0.7,11.16,31.68,0.95,93.95,31.02,21.88
2023-01-08,19.25,2.7,0.7,11.15,31.66,0.95,93.61,31.0,21.87
2023-01-09,19.23,2.7,0.69,11.15,31.66,0.95,93.32,30.96,21.86
2023-01-10,19.23,2.69,0.69,11.14,31.66,0.95,92.93,30.92,21.86
2023-01-11,19.19,2.68,0.69,11.13,31.65,0.95,92.58,30.88,21.85
2023-01-12,19.17,2.68,0.68,11.12,31.63,0.95,92.2,30.83,21.84
2023-01-13,19.15,2.68,0.68,11.11,31.62,0.95,91.79,30.8,21.83
2023-01-14,19.15,2.69,0.67,11.1,31.6,0.95,91.45,30.75,21.81
2023-01-15,19.1,2.69,0.67,11.09,31.57,0.95,91.16,30.71,21.8
2023-01-16,19.1,2.69,0.67,11.07,31.53,0.95,90.93,30.68,21.79
2023-01-17,19.08,2.69,0.66,11.07,31.52,0.95,90.63,30.66,21.79
2023-01-18,19.06,2.69,0.66,11.06,31.5,0.95,90.11,30.62,21.79
2023-01-19,19.04,2.68,0.65,11.06,31.47,0.95,89.75,30.57,21.77
2023-01-20,19.02,2.68,0.65,11.06,31.37,0.95,89.07,30.53,21.76
2023-01-21,18.98,2.69,0.65,11.03,31.24,0.95,88.85,30.48,21.74
2023-01-22,18.94,2.69,0.64,11.01,31.13,0.94,88.64,30.42,21.72
2023-01-23,18.91,2.69,0.64,10.99,31.01,0.94,88.43,30.37,21.7
2023-01-24,18.87,2.68,0.63,10.96,30.89,0.94,88.1,30.33,21.69
2023-01-25,18.87,2.66,0.63,10.94,30.78,0.94,87.68,30.29,21.67
2023-01-26,18.85,2.67,0.62,10.92,30.67,0.94,87.52,30.24,21.64
2023-01-27,18.8,2.67,0.61,10.89,30.55,0.94,87.18,30.19,21.62
2023-01-28,18.78,2.67,0.6,10.87,30.43,0.94,86.99,30.14,21.59
2023-01-29,18.78,2.67,0.58,10.84,30.31,0.94,86.79,30.09,21.57
2023-01-30,18.73,2.67,0.58,10.82,30.19,0.94,86.46,30.04,21.54
2023-01-31,18.72,2.67,0.58,10.79,30.06,0.94,86.24,30.0,21.52
2023-02-01,18.71,2.67,0.57,10.76,29.95,0.94,85.92,29.96,21.5
2023-02-02,18.66,2.67,0.57,10.73,29.85,0.94,85.33,29.91,21.48
2023-02-03,18.65,2.66,0.57,10.69,29.74,0.94,85.23,29.86,21.45
2023-02-04,18.64,2.66,0.56,10.64,29.57,0.94,84.92,29.81,21.43
2023-02-05,18.59,2.67,0.56,10.59,29.37,0.94,84.61,29.75,21.4
2023-02-06,18.57,2.67,0.55,10.54,29.18,0.94,84.45,29.7,21.37
2023-02-07,18.61,2.68,0.54,10.5,29.07,0.94,84.32,29.64,21.35
2023-02-08,18.71,2.72,0.54,10.47,29.29,0.94,84.15,29.6,21.32
2023-02-09,18.81,2.73,0.54,10.46,29.41,0.95,84.05,29.55,21.3
2023-02-10,18.84,2.73,0.54,10.45,29.49,0.95,83.8,29.5,21.28
2023-02-11,18.89,2.73,0.53,10.4,29.4,0.95,83.73,29.44,21.25
2023-02-12,18.89,2.73,0.53,10.35,29.23,0.95,83.7,29.36,21.23
2023-02-13,18.89,2.73,0.53,10.29,29.05,0.95,83.6,29.27,21.2
2023-02-14,18.89,2.73,0.53,10.22,28.84,0.95,83.53,29.15,21.17
2023-02-15,18.89,2.72,0.52,10.15,28.62,0.95,83.5,29.06,21.15
2023-02-16,18.89,2.71,0.52,10.09,28.38,0.95,83.44,28.96,21.12
2023-02-17,18.85,2.71,0.52,10.02,28.14,0.95,83.45,28.89,21.08
2023-02-18,18.86,2.71,0.51,9.95,27.8,0.95,83.53,28.81,21.05
2023-02-19,18.85,2.71,0.51,9.92,27.47,0.96,83.68,28.74,21.02
2023-02-20,18.84,2.71,0.51,9.89,27.15,0.96,83.8,28.69,20.99
2023-02-21,18.84,2.71,0.5,9.86,26.78,0.96,83.91,28.64,20.96
2023-02-22,18.84,2.71,0.5,9.83,26.39,0.95,83.92,28.6,20.94
2023-02-23,18.84,2.7,0.49,9.81,25.97,0.95,84.09,28.54,20.92
2023-02-24,18.84,2.81,0.49,9.8,25.61,0.95,84.42,28.62,20.96
2023-02-25,18.86,2.84,0.49,9.8,25.43,0.95,84.7,28.73,20.97
2023-02-26,18.87,2.84,0.49,9.81,25.16,0.95,85.05,28.79,20.97
2023-02-27,18.85,2.85,0.48,9.81,24.77,0.95,85.41,28.82,20.97
2023-02-28,18.86,2.85,0.48,9.82,24.16,0.95,85.74,28.85,20.96
2023-03-01,18.84,2.85,0.48,9.82,23.36,0.95,86.24,28.82,20.94
